cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory,subcategory_id
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800,7800,failed,31,US,USD,2021-03-13 06:00:00+00:00,2021-12-08 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800,5800,successful,290,US,USD,2021-10-26 05:00:00+00:00,2021-11-09 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2394,6234,Santos Group,Secured dynamic capacity,5600,5600,successful,122,US,USD,2020-12-13 06:00:00+00:00,2021-04-30 05:00:00+00:00,False,True,music/electric music,music,electric music,subcat6
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput,134400,134400,successful,1470,US,USD,2021-07-11 05:00:00+00:00,2021-09-17 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000,3000,successful,165,CA,CAD,2020-12-13 06:00:00+00:00,2021-08-15 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000,6000,successful,182,US,USD,2020-11-02 06:00:00+00:00,2021-09-04 05:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400,8400,successful,199,IT,EUR,2020-10-04 05:00:00+00:00,2021-07-20 05:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
267,4337,Barrett Inc,Organic cohesive neural-net,1700,1700,successful,56,GB,GBP,2020-12-05 06:00:00+00:00,2021-12-04 06:00:00+00:00,False,True,film & video/television,film & video,television,subcat20
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,159800,159800,failed,107,US,USD,2021-03-25 05:00:00+00:00,2021-10-04 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2599,4140,Wright-Bryant,Reverse-engineered client-server extranet,19800,19800,successful,1460,AU,AUD,2020-06-20 05:00:00+00:00,2021-05-23 05:00:00+00:00,False,True,food/food trucks,food,food trucks,subcat1
1505,2373,Berry-Cannon,Organized discrete encoding,8800,8800,failed,27,US,USD,2020-11-10 06:00:00+00:00,2021-03-17 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2736,1344,Davis-Gonzalez,Balanced regional flexibility,179100,179100,failed,1221,US,USD,2020-05-11 05:00:00+00:00,2021-06-01 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
2444,2141,Best-Young,Implemented multimedia time-frame,3100,3100,successful,123,CH,CHF,2020-08-19 05:00:00+00:00,2021-06-02 05:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
212,3415,"Powers, Smith and Deleon",Enhanced uniform service-desk,100,100,failed,1,US,USD,2020-09-23 05:00:00+00:00,2021-06-06 05:00:00+00:00,False,True,technology/web,technology,web,subcat3
1226,5696,Hogan Group,Versatile bottom-line definition,5600,5600,successful,159,US,USD,2021-05-01 05:00:00+00:00,2022-01-18 06:00:00+00:00,False,True,music/rock,music,rock,subcat2
2381,1798,"Wang, Silva and Byrd",Integrated bifurcated software,1400,1400,successful,110,US,USD,2021-01-11 06:00:00+00:00,2021-07-02 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000,41000,live,14,US,USD,2020-02-15 06:00:00+00:00,2021-02-23 06:00:00+00:00,False,True,publishing/nonfiction,publishing,nonfiction,subcat10
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500,6500,failed,16,US,USD,2020-06-16 05:00:00+00:00,2021-05-25 05:00:00+00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts,subcat16
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900,7900,successful,236,US,USD,2020-08-29 05:00:00+00:00,2021-10-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
663,6063,Hayes Group,Implemented even-keeled standardization,5500,5500,successful,191,US,USD,2020-10-11 05:00:00+00:00,2021-07-04 05:00:00+00:00,True,True,film & video/documentary,film & video,documentary,subcat5
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100,9100,failed,41,US,USD,2020-11-21 06:00:00+00:00,2021-11-18 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3143,2705,Bryant-Pope,Networked intangible help-desk,38200,38200,successful,3934,US,USD,2021-02-04 06:00:00+00:00,2021-08-06 05:00:00+00:00,False,False,games/video games,games,video games,subcat12
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800,1800,successful,80,CA,CAD,2020-08-19 05:00:00+00:00,2021-04-27 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
1216,5466,King-Morris,Proactive incremental architecture,154500,154500,canceled,296,US,USD,2020-11-27 06:00:00+00:00,2021-06-29 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
237,5821,"Carter, Cole and Curtis",Cloned responsive standardization,5800,5800,successful,462,US,USD,2020-09-08 05:00:00+00:00,2021-04-12 05:00:00+00:00,True,False,technology/web,technology,web,subcat3
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800,1800,successful,179,US,USD,2020-08-26 05:00:00+00:00,2021-08-05 05:00:00+00:00,True,False,film & video/drama,film & video,drama,subcat7
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,70200,70200,failed,523,AU,AUD,2021-02-21 06:00:00+00:00,2021-03-13 06:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400,6400,failed,141,GB,GBP,2021-02-26 06:00:00+00:00,2021-05-02 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1873,6142,Riggs Group,Configurable upward-trending solution,125900,125900,successful,1866,GB,GBP,2021-01-30 06:00:00+00:00,2021-06-11 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700,3700,failed,52,US,USD,2020-07-07 05:00:00+00:00,2021-07-27 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
2488,3916,Cooper Inc,Polarized discrete product,3600,3600,live,27,GB,GBP,2020-11-13 06:00:00+00:00,2021-03-21 05:00:00+00:00,False,True,film & video/shorts,film & video,shorts,subcat13
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800,3800,successful,156,CH,CHF,2020-06-16 05:00:00+00:00,2021-01-24 06:00:00+00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts,subcat16
316,1542,Fox Ltd,Extended multimedia firmware,35600,35600,failed,225,AU,AUD,2020-11-18 06:00:00+00:00,2021-11-16 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
531,3087,"Green, Murphy and Webb",Versatile directional project,5300,5300,successful,255,US,USD,2020-09-03 05:00:00+00:00,2021-04-30 05:00:00+00:00,True,False,film & video/animation,film & video,animation,subcat11
435,3857,Stevenson PLC,Profound directional knowledge user,160400,160400,failed,38,US,USD,2021-02-19 06:00:00+00:00,2021-07-23 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
1381,5921,Soto-Anthony,Ameliorated logistical capability,51400,51400,successful,2261,US,USD,2020-10-13 05:00:00+00:00,2021-02-22 06:00:00+00:00,False,True,music/world music,music,world music,subcat22
2606,3144,Wise and Sons,Sharable discrete definition,1700,1700,successful,40,US,USD,2020-07-15 05:00:00+00:00,2021-07-29 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2402,2676,Butler-Barr,User-friendly next generation core,39400,39400,successful,2289,IT,EUR,2021-12-08 06:00:00+00:00,2022-01-01 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000,3000,successful,65,US,USD,2020-12-17 06:00:00+00:00,2021-07-03 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1447,1321,Brown-Oliver,Synchronized cohesive encoding,8700,8700,failed,15,US,USD,2021-11-23 06:00:00+00:00,2021-12-06 06:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200,7200,failed,37,US,USD,2020-04-21 05:00:00+00:00,2021-04-24 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1050,3169,Dawson Group,Triple-buffered bi-directional model,167400,167400,successful,3777,IT,EUR,2021-03-07 06:00:00+00:00,2021-03-22 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
443,2058,Turner-Terrell,Polarized tertiary function,5500,5500,successful,184,GB,GBP,2020-10-14 05:00:00+00:00,2021-06-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500,3500,successful,85,US,USD,2021-08-05 05:00:00+00:00,2022-01-02 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900,7900,failed,112,US,USD,2021-06-03 05:00:00+00:00,2021-06-18 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
289,2984,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300,2300,successful,144,US,USD,2021-01-31 06:00:00+00:00,2021-06-07 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
2046,4768,Espinoza Group,Implemented tangible support,73000,73000,successful,1902,US,USD,2021-01-29 06:00:00+00:00,2021-07-16 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200,6200,successful,105,US,USD,2020-12-26 06:00:00+00:00,2021-04-22 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100,6100,successful,132,US,USD,2021-02-11 06:00:00+00:00,2021-06-13 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1303,3540,Brown Ltd,Enhanced composite contingency,103200,103200,failed,21,US,USD,2020-09-08 05:00:00+00:00,2021-01-11 06:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000,171000,canceled,976,US,USD,2021-11-08 06:00:00+00:00,2022-01-26 06:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
2865,1485,Allen Inc,Total dedicated benchmark,9200,9200,successful,96,US,USD,2020-07-20 05:00:00+00:00,2021-04-25 05:00:00+00:00,False,True,publishing/fiction,publishing,fiction,subcat14
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800,7800,failed,67,US,USD,2020-09-14 05:00:00+00:00,2021-04-07 05:00:00+00:00,False,True,games/video games,games,video games,subcat12
910,5594,Wiggins Ltd,Upgradable analyzing core,9900,9900,live,66,CA,CAD,2021-04-27 05:00:00+00:00,2021-11-24 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
333,2482,Luna-Horne,Profound exuding pricing structure,43000,43000,failed,78,US,USD,2020-05-18 05:00:00+00:00,2021-05-17 05:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
1722,2706,Allen Inc,Horizontal optimizing model,9600,9600,failed,67,AU,AUD,2021-03-14 06:00:00+00:00,2021-06-20 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1437,4861,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500,7500,successful,114,US,USD,2020-09-16 05:00:00+00:00,2021-07-10 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000,10000,failed,263,AU,AUD,2020-12-20 06:00:00+00:00,2021-01-31 06:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000,172000,failed,1691,US,USD,2021-04-08 05:00:00+00:00,2021-12-18 06:00:00+00:00,True,False,photography/photography books,photography,photography books,subcat15
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700,153700,failed,181,US,USD,2021-02-17 06:00:00+00:00,2021-06-05 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600,3600,failed,13,US,USD,2021-09-09 05:00:00+00:00,2021-10-21 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1876,4395,Smith-Hill,Integrated holistic paradigm,9400,9400,canceled,160,US,USD,2021-05-09 05:00:00+00:00,2021-06-18 05:00:00+00:00,True,True,film & video/documentary,film & video,documentary,subcat5
2686,4912,Wright LLC,Seamless clear-thinking conglomeration,5900,5900,successful,203,US,USD,2021-02-22 06:00:00+00:00,2021-02-28 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100,100,failed,1,US,USD,2021-04-22 05:00:00+00:00,2021-08-20 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
3165,5235,Peterson Ltd,Re-engineered 24hour matrix,14500,14500,successful,1559,US,USD,2020-04-26 05:00:00+00:00,2021-02-28 06:00:00+00:00,False,True,music/rock,music,rock,subcat2
1847,5001,Cummings-Hayes,Virtual multi-tasking core,145500,145500,canceled,2266,US,USD,2020-07-20 05:00:00+00:00,2021-07-24 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300,3300,failed,21,US,USD,2021-03-07 06:00:00+00:00,2021-09-06 05:00:00+00:00,False,True,film & video/science fiction,film & video,science fiction,subcat23
201,2576,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600,42600,successful,1548,AU,AUD,2021-07-19 05:00:00+00:00,2021-12-03 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
960,6122,Moss-Obrien,Function-based next generation emulation,700,700,successful,80,US,USD,2021-04-20 05:00:00+00:00,2021-05-15 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1475,2813,Wood Inc,Re-engineered composite focus group,187600,187600,failed,830,US,USD,2020-08-17 05:00:00+00:00,2021-08-05 05:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800,9800,successful,131,US,USD,2020-08-17 05:00:00+00:00,2021-04-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100,1100,successful,112,US,USD,2021-07-15 05:00:00+00:00,2021-10-04 05:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
2122,5508,Black-Graham,Operative hybrid utilization,145000,145000,failed,130,US,USD,2021-09-17 05:00:00+00:00,2021-10-03 05:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
923,3850,Robbins Group,Function-based interactive matrix,5500,5500,failed,55,US,USD,2021-02-04 06:00:00+00:00,2021-03-07 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700,5700,successful,155,US,USD,2021-04-18 05:00:00+00:00,2021-11-16 06:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
3209,4532,"Harris, Russell and Mitchell",User-centric cohesive policy,3600,3600,successful,266,US,USD,2021-01-21 06:00:00+00:00,2021-11-02 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900,5900,failed,114,IT,EUR,2021-07-23 05:00:00+00:00,2021-11-25 06:00:00+00:00,False,True,photography/photography books,photography,photography books,subcat15
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700,3700,successful,155,US,USD,2020-04-25 05:00:00+00:00,2021-03-28 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2925,4401,Nunez-King,Phased clear-thinking policy,2200,2200,successful,207,GB,GBP,2020-04-09 05:00:00+00:00,2021-03-05 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700,1700,successful,245,US,USD,2020-10-08 05:00:00+00:00,2021-08-23 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2040,4467,Howard-Douglas,Organized human-resource attitude,88400,88400,successful,1573,US,USD,2020-09-22 05:00:00+00:00,2021-04-06 05:00:00+00:00,False,False,music/world music,music,world music,subcat22
1755,1377,Gonzalez-White,Open-architected disintermediate budgetary management,2400,2400,successful,114,US,USD,2020-12-21 06:00:00+00:00,2021-10-27 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
965,5036,Lopez-King,Multi-lateral radical solution,7900,7900,successful,93,US,USD,2021-04-25 05:00:00+00:00,2021-09-11 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries,94900,94900,failed,594,US,USD,2021-04-10 05:00:00+00:00,2021-05-18 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
843,3699,Garner and Sons,Versatile neutral workforce,5100,5100,failed,24,US,USD,2020-09-17 05:00:00+00:00,2021-04-26 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
1593,4519,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700,42700,successful,1681,US,USD,2020-12-18 06:00:00+00:00,2021-03-15 05:00:00+00:00,False,True,technology/web,technology,web,subcat3
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100,121100,failed,252,US,USD,2020-07-30 05:00:00+00:00,2021-05-04 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
